category,text
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Opis procedur przywracania funkcji bezpieczeństwa po uszkodzeniu kabli/tranzytów (konkretne czasy reakcji, dostępność przenośnych układów, scenariusze operacyjne)."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Raporty i wyniki audytów OT/ICS (architektura sieci sterowania, separacja systemów, konfiguracje firewalli, wyniki testów penetracyjnych, forensic włamania)"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Dokładne miejsce i charakter styku na osłonie: kąt uderzenia, wysokość od podstawy, rozmiar i lokalizacja odkształcenia na osłonie."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Informacje o jakichkolwiek pracach budowlanych podskrytkowych lub modernizacjach infrastruktury magazynowej (np. fundamenty, wentylacja, systemy kontroli dostępu)."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Precyzyjna lokalizacja rys względem kolejnych barier bezpieczeństwa i elementów konstrukcyjnych (np. osłona wewnętrzna vs obudowa ciśnieniowa, elementy paliwowe, komponenty systemu chłodzenia)"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Stan systemów nadzoru, telemetrii i łączności wewnętrznej oraz zewnętrznej (logi, przerwy, możliwości zdalnego monitoringu)"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Szczegóły dotyczące wymogów bezpieczeństwa jądrowego, planów zabezpieczenia przed zdarzeniami zewnętrznymi i cyberbezpieczeństwem"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,Tempo progresji defektów (porównanie pomiarów w czasie) oraz metodologia oceny progresji
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Szczegóły na temat dostępności i statusu personelu operacyjnego (czy pracownicy wykonują swoje funkcje bez przymusu, rotacje, zmęczenie, dostęp do ekspertów zdalnych)"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Szczegóły dotyczące bezpieczeństwa transportu CASTOR (np. specyfikacja pojemników, oceny ryzyka, historyczne incydenty) oraz środków ochronnych zastosowanych podczas tych transportów."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Szczegółowe informacje o składzie i dostępności kluczowego personelu operacyjnego (liczba certyfikowanych operatorów, zmiany służb, ewentualne przerwy/rotacje)"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Dowody na poprawność napraw: powtórne testy po eksploatacji, monitorowanie trendów nieszczelności"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Szczegółowe informacje o obsadzie krytycznych stanowisk (liczba obecnych, kompetencje, rotacje) po zatrzymaniach i przemocowych incydentach"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Dane o historii eksploatacji: liczba cykli termicznych, profile obciążenia, daty i zakresy ostatnich przeglądów i napraw"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Skala i tempo postępu korozji: czy stwierdzone zmiany są powierzchowne, czy osłabiające wytrzymałość konstrukcyjną oraz czy postępują szybko."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Informacje o kondycji i zdolnościach lokalnego personelu technicznego (liczba przeszkolonych pracowników, możliwość wykonywania krytycznych operacji)."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Dokumentacja dotycząca obecności, rozmieszczenia i rodzaju sprzętu wojskowego na terenie elektrowni (np. pozycje czołgów, magazyny ładunków wybuchowych)."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Informacje o aktywacji i przebiegu lokalnych procedur awaryjnych (czy ogłoszono strefy, jakie działania podjęto wobec personelu i ludności)"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,Informacje o stanie systemów monitoringu radiacyjnego i telemetrii (czy dane są w pełni dostępne zdalnie)
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Szczegółowa dokumentacja pożaru: co zostało objęte ogniem, co zostało zniszczone, czy były tam instalacje krytyczne czy urządzenia elektroniczne sterujące"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,Chronologia zdarzeń ostrzału wraz z mapowaniem na zdjęcia satelitarne (czy zdjęcia rzeczywiście pokrywają momenty po rzekomych atakach).
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Jawne informacje o zabezpieczeniach fizycznych i cyberbezpieczeństwie (kontrola dostępu, zabezpieczenia sieciowe, plany odporności na sabotaż)"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Dokumentacja czasu i lokalizacji poszczególnych eksplozji (precyzyjne czasy, odległości od reaktorów i miejsc newralgicznych), by ocenić ryzyko bezpośredniego trafienia elementów krytycznych."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Świadectwa/zeznania personelu lokalnego, straży zakładowej lub obserwatorów potwierdzające obecność i charakter działań wojskowych"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,Informacje o kwalifikacjach i obsadzie personelu operacyjnego dyżurnego w czasie zdarzenia oraz o przestrzeganiu procedur operacyjnych i szkoleniowych.
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,Informacje o dostępności personelu operacyjnego i warunkach bezpieczeństwa (możliwość wykonywania działań awaryjnych w strefie konfliktu).
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Wyjaśnienie skali technicznego incydentu w Zaporożu (klasyfikacja zdarzenia, przyczyny awarii turbozespołu, potencjalne scenariusze)"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Informacje o stanie materiałowym elementów (np. profil naprężeń, korozja, historia eksploatacji, cykle temperaturowe) i ewentualne przyczyny powstania rys."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Szczegółowa lista utraconego wyposażenia (firmy, modele, numery seryjne) i stopień ich uszkodzenia (naprawialne vs. całkowita utrata)."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Szczegóły dotyczące weryfikacji pracowników i systemów bezpieczeństwa: jakie procedury background check, jakie systemy kontroli dostępu i monitoringu są planowane."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,Datowane zdjęcia satelitarne z metadanymi i geolokalizacją pokazujące rozmieszczenie sprzętu wojskowego i ślady trafień względem budynków reaktorów/basenów
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Wyniki szybkiego przeglądu technicznego: ocena fundamentów, elementów nośnych, obudowy bezpieczeństwa i instalacji krytycznych"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,Dokumentacja rozmieszczenia sprzętu militarnego i rodzaju zgromadzonej amunicji względem osłon reaktorów i basenów
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Dane z innych sensorów satelitarnych: obrazy radarowe (SAR), termalne, multispektralne lub wysokorozdzielcze (jeśli dostępne) — które mogłyby ujawnić uszkodzenia niewidoczne w optyce lub aktywność termiczną."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Zapisy dotyczące kontroli bezpieczeństwa fizycznego i procedur kryzysowych (np. plany reagowania na przerwy w dostawach paliwa, scenariusze radiacyjne)"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Szczegółowe protokoły napraw (opis metod, procedury spawania, kwalifikacje spawaczy i nadzoru, materiały użyte do naprawy)"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Dane dotyczące obecności i roli personelu operacyjnego: liczba dostępnych operatorów, ich przeszkolenie, zmiany w procedurach z powodu okupacji, ograniczenia w dostępie."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Lista lokalnych wykonawców geotechnicznych z referencjami i wykazem sprzętu specjalistycznego (np. zdolność do palowania dużej średnicy, iniekcji, obróbki torfów)."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Informacje o konstrukcji obiektów (czy są podziemne/umocnione, ich pojemność i konfiguracja kubaturowa)."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Anonimowe lub imienne relacje personelu dotyczące nacisków, ograniczeń dostępu i ewentualnych zmian procedur operacyjnych od grudnia."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Szczegóły przeprowadzonych testów szczelności: metody, parametry (np. ciśnienie testowe, czas trwania, procedury wykrywania) i wyniki"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Szczegóły metod testów szczelności (np. test ciśnieniowy, metoda nieniszcząca, sniffing helu, czas trwania testu, czujniki użyte do pomiaru)"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Dane operacyjne i bezpieczeństwa od czasu uruchomienia (incydenty, prace serwisowe, poziomy promieniowania w otoczeniu)"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,Potwierdzenie czy amerykańskie pliki zostały faktycznie skopiowane/exfiltrowane oraz konkretne nazwy/typy skopiowanych plików (rozumiane w kontekście krytyczności).
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Pełne specyfikacje zamówień: liczba jednostek osłon balistycznych, klasy odporności, producenci oraz opis funkcjonalny zakupionych elementów"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Informacje o procedurach przekazania obowiązków i o tym, czy przeprowadzono formalne briefing/hand-over."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Dokumentacja fotograficzna lub techniczne raporty inspekcyjne, które potwierdzają opisane uszkodzenia."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Konkretne, mierzalne rekomendacje komunikacyjne i procedury bezpieczeństwa danych (co dokładnie Enel/rząd powinny zrobić natychmiastowo)"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Konkretne dane z ostatnich inspekcji i wskaźniki niezawodności elektrowni Krško (wskaźniki TRIP, liczba incydentów, stan systemów bezpieczeństwa)."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Konkretny plan cyberbezpieczeństwa odnoszący się do integracji z zewnętrznymi systemami (np. procedury izolacji przy testach z dostawcami, zasady transferu danych między partnerami)."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Oceny stanu fizycznego pojemników i materiałów (korozja, szczelność), oraz ilości i form materiałów radioaktywnych i chemicznych"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Stan techniczny pojemników przed zaginięciem — czy były uszkodzone, skorodowane lub miały uszkodzoną plombę."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Ocena trendu – porównanie z wcześniejszymi inspekcjami: czy rysy są nowo wykryte, czy się rozwijają, przyrosty rozmiarów/time series."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,Informacja o stanie suchych/filtrów systemów wentylacyjnych i ewentualnych drogach migracji materiału promieniotwórczego
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Informacje o działaniach ochronnych i planach awaryjnych operatorów i służb (eskorta, monitoring, zabezpieczenia torów, procedury ewakuacji)."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Dane o liczbie, składzie, kwalifikacjach i warunkach pracy personelu operacyjnego Enerhoatom oraz o ewentualnych zmianach personelu po okupacji"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Informacje o stanie systemów monitoringu radiologicznego i telemetrii (czy są uszkodzone, czy przesyłają dane zdalnie, odstępy pomiarowe)."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Warunki pracy personelu: czy personel działa autonomicznie, czy pod presją/aresztem, dostępność rotacji, czas pracy, stres, dostęp do procedur awaryjnych"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Szczegóły techniczne: która część zakładu (reaktory, baseny wypalonego paliwa, systemy chłodzenia) była zagrożona i w jaki sposób ostrzał mógłby je uszkodzić."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,Informacje o przestrzeganiu procedur konserwacyjnych i nadzorze zewnętrznym podczas przeglądów.
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,Referencje i doświadczenie lokalnych wykonawców geotechnicznych oraz ich zdolności sprzętowe i logistyka
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Dokumentacja rozmieszczenia sprzętu wojskowego i amunicji względem krytycznych instalacji (odległości, rodzaj ładunków, czy są w osłonach czy w strefach serwisowych)"
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Informacje o monitoringu i programie naprawczym EDF: jakie działania naprawcze lub łagodzące są planowane, częstotliwość inspekcji, technologie wykrywania i prognozowania pęknięć."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,Wyniki wstępnego dochodzenia technicznego i analizy przyczyn (root cause analysis).
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Wyniki szybkiego przeglądu technicznego (walkdown) po trzęsieniu obejmujące fundamenty, elementy nośne, budynek bezpieczeństwa i instalacje krytyczne wraz z protokołami obserwacji i ewentualnymi zdjęciami/dokumentacją."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Informacje o środkach zapobiegawczych stosowanych przez operatora (czy był plombowany, jakie procedury transportowe zastosowano) — jeśli dostępne, by ocenić ewentualne zaniedbania."
Dokumentacja dotycząca personelu operacyjnego i procedur awaryjnych,"Mapy trafień i zdjęcia satelitarne z metadanymi (data, godzina, rozdzielczość) umożliwiające niezależną ocenę zniszczeń."
